스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
2,충청남도,공주시,풍물거리길,,충청남도 공주시 공주시 산성동 190-3,36.4586575,127.1224651,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,풍물거리길,,충청남도 공주시 공주시 산성동 190-3,36.4577181,127.1226294,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,풍물거리길,,충청남도 공주시 공주시 산성동 190-3,36.4570903,127.1227222,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,풍물거리길,,충청남도 공주시 공주시 산성동 190-3,36.4574111,127.1226781,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,풍물거리길,,충청남도 공주시 공주시 산성동 190-3,36.4580306,127.1225679,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,풍물거리길,,충청남도 공주시 공주시 산성동 190-3,36.4604501,127.1222176,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4401001,127.0193610,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4399107,127.0196956,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4397919,127.0198131,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4399880,127.0199292,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4402673,127.0201737,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4389423,127.0192385,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4405292,127.0204156,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,용봉입동로,,충청남도 공주시 우성면 용봉리 423-2,36.4407722,127.0206888,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,묵방길,충청남도 공주시 묵방길 177,충청남도 공주시 우성면 방흥리 65-16,36.4618582,127.0482585,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4798374,127.1558878,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4805515,127.1564903,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4800762,127.1560747,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4792042,127.1553737,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4803258,127.1563026,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4796549,127.1557483,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4819170,127.1576972,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4810756,127.1569291,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4815659,127.1572984,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4812905,127.1571067,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4794648,127.1555842,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4818327,127.1575233,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4808211,127.1567110,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4809071,127.1565719,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5256243,127.0532416,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5284669,127.0549237,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5282967,127.0547024,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5280812,127.0545832,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5277742,127.0544115,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5266208,127.0537864,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5270246,127.0539466,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5261236,127.0535106,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5287854,127.0554616,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5292817,127.0555893,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5268349,127.0538507,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5272169,127.0541042,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5253627,127.0530655,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5295164,127.0556462,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5274463,127.0542308,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5263780,127.0536559,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,묵방길,충청남도 공주시 묵방길 177,충청남도 공주시 우성면 방흥리 65-16,36.4617012,127.0478341,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5213726,127.0510519,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5251432,127.0528771,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5228301,127.0520335,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5225651,127.0519331,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5234864,127.0517341,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5230911,127.0519529,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5216065,127.0512745,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5217737,127.0514943,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5223032,127.0518045,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5232597,127.0518605,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5220392,127.0516705,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5237326,127.0516520,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5239686,127.0516583,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5242035,127.0517311,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5244394,127.0519004,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 금흥동 6-16,36.4820347,127.1564478,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 금흥동 6-16,36.4819977,127.1567094,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 금흥동 6-16,36.4819793,127.1570104,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 금흥동 6-16,36.4820030,127.1573122,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 금흥동 6-16,36.4820590,127.1576930,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,장기로,,충청남도 공주시 공주시 금흥동 6-16,36.4821114,127.1580156,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4811196,127.1567694,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4818970,127.1572644,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4798930,127.1557176,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4794252,127.1553288,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4806072,127.1563390,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4796512,127.1555185,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4801589,127.1559428,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4803789,127.1561554,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4813495,127.1569490,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,금흥서당골길,,충청남도 공주시 공주시 금흥동 240-1,36.4816268,127.1571690,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 479-5,36.4657995,127.1049233,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 479-5,36.4661035,127.1052543,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4623079,127.1019873,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4626291,127.1022005,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4629399,127.1024205,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4632561,127.1026337,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4635724,127.1028563,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4638832,127.1030656,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4641987,127.1032801,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4645181,127.1034974,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4648275,127.1037388,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4651329,127.1039775,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4654383,127.1042203,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4657384,127.1044898,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4660298,127.1047647,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,백제큰길,,충청남도 공주시 공주시 웅진동 477-2,36.4663205,127.1050209,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4008027,127.2308695,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4006490,127.2329065,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4007820,127.2311168,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4007620,127.2314318,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4007362,127.2317361,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4007138,127.2319995,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4006161,127.2321590,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4005896,127.2324627,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4006613,127.2326596,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4006252,127.2332127,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4006059,127.2334694,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,가마봉길,충청남도 공주시 가마봉길 25,충청남도 공주시 반포면 봉곡리 563-2,36.4008212,127.2306470,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5246770,127.0522166,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 626,36.5249081,127.0525623,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5179899,127.0447537,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5178930,127.0444251,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5177954,127.0440925,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5209970,127.0506830,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5207888,127.0504365,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5193568,127.0480997,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5205795,127.0501819,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5203594,127.0499294,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5172770,127.0424939,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5173758,127.0428352,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5175658,127.0435145,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5201631,127.0496667,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5212124,127.0509336,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5194820,127.0483684,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
2,충청남도,공주시,연수단지길,,충청남도 공주시 사곡면 계실리 627,36.5196169,127.0486384,1,N,무,무,Y,N,N,N,Y,N,,무,,,공주시청,041-840-8118,2022-11-21,4500000,충청남도 공주시
